,id1,id2
31013,8457,213
31014,533,214
31015,2227,214
31016,3069,214
31017,5593,214
31018,8808,214
31019,1339,215
31020,1428,215
31021,2635,215
31022,2900,215
31023,4077,215
31024,6144,215
31025,332,216
31026,719,216
31027,2205,216
31028,3042,216
31029,3624,216
31030,3673,216
31031,3878,216
31032,6693,216
31033,6909,216
31034,8508,216
31035,8631,216
31036,8771,216
31037,679,217
31038,1530,217
31039,2589,217
31040,2290,218
31041,2644,218
31042,5118,218
31043,1521,219
31044,1969,219
31045,3237,219
31046,4014,219
31047,4933,219
31048,5314,219
31049,6149,219
31050,6199,219
31051,1409,220
31052,2577,220
31053,2578,220
31054,4495,220
31055,5439,220
31056,7117,220
31057,8726,220
31058,9018,220
31059,9088,220
31060,222,221
31061,223,221
31062,3329,221
31063,9018,221
31064,9090,221
31065,223,222
31066,2578,222
31067,9018,222
31068,9088,222
31069,9090,222
31070,9018,223
31071,9088,223
31072,9090,223
31073,320,224
31074,1180,224
31075,1322,224
31076,4620,224
31077,6032,224
31078,6033,224
31079,6050,224
31080,6707,224
31081,8952,224
31082,2277,225
31083,4197,225
31084,5685,225
31085,8990,225
31086,326,226
31087,2742,226
31088,4170,226
31089,4219,226
31090,6735,226
31091,7005,226
31092,7067,226
31093,7072,226
31094,9140,226
31095,3080,227
31096,6266,227
31097,6625,227
31098,230,228
31099,2052,228
31100,9042,228
31101,9236,228
31102,230,229
31103,2052,229
31104,2872,229
31105,3670,229
31106,3995,229
31107,9042,229
31108,9236,229
31109,735,230
31110,1332,230
31111,3156,230
31112,3670,230
31113,3995,230
31114,4984,230
31115,9042,230
31116,9236,230
31117,1652,231
31118,2096,231
31119,7387,231
31120,7493,231
31121,8384,231
31122,234,232
31123,237,232
31124,2847,232
31125,3781,232
31126,3786,232
31127,836,233
31128,1578,233
31129,2096,233
31130,4297,233
31131,8381,233
31132,1295,234
31133,1653,234
31134,2096,234
31135,3781,234
31136,4251,234
31137,8752,234
31138,1579,235
31139,3786,235
31140,4297,235
31141,7387,235
31142,8336,235
31143,237,236
31144,1654,236
31145,2847,236
31146,3786,236
31147,8384,236
31148,1654,237
31149,2847,237
31150,2850,237
31151,2853,237
31152,3786,237
31153,402,238
31154,716,238
31155,2709,238
31156,6278,238
31157,6639,238
31158,6246,239
31159,7772,239
31160,571,240
31161,2212,240
31162,2510,240
31163,4546,240
31164,7018,240
31165,7135,240
31166,7209,240
31167,7976,240
31168,8388,240
31169,8449,240
31170,575,241
31171,841,241
31172,2944,241
31173,3140,241
31174,3541,241
31175,3853,241
31176,3966,241
31177,5279,241
31178,6767,241
31179,7341,241
31180,7379,241
31181,7397,241
31182,7527,241
31183,7604,241
31184,8375,241
31185,292,242
31186,611,242
31187,5512,242
31188,6197,242
31189,7274,242
31190,774,243
31191,1410,243
31192,1630,243
31193,4965,243
31194,7317,243
31195,2029,244
31196,2436,244
31197,2869,244
31198,4324,244
31199,9123,244
31200,660,245
31201,1837,245
31202,5072,245
31203,402,246
31204,716,246
31205,873,246
31206,2103,246
31207,2330,246
31208,2709,246
31209,3854,246
31210,5120,246
31211,5412,246
31212,5414,246
31213,5570,246
31214,5971,246
31215,6278,246
31216,6639,246
31217,7683,246
31218,7821,246
31219,5901,247
31220,6918,247
31221,7704,247
31222,8096,247
31223,249,248
31224,984,248
31225,2817,248
31226,4457,248
31227,4458,248
31228,4460,248
31229,7592,248
31230,8882,248
31231,984,249
31232,2817,249
31233,4040,249
31234,4457,249
31235,4458,249
31236,4459,249
31237,4461,249
31238,7706,249
31239,381,250
31240,963,250
31241,4728,250
31242,6453,250
31243,7398,250
31244,8404,250
31245,8707,250
31246,1272,251
31247,3753,251
31248,6608,251
31249,7182,251
31250,7185,251
31251,8940,251
31252,992,252
31253,7064,252
31254,8745,252
31255,8937,252
31256,375,253
31257,1923,253
31258,7969,253
31259,8004,253
31260,8505,253
31261,295,254
31262,318,254
31263,639,254
31264,996,254
31265,1069,254
31266,2514,254
31267,3788,254
31268,4186,254
31269,6881,254
31270,7292,254
31271,8477,254
31272,1825,255
31273,3863,255
31274,3992,255
31275,4785,255
31276,4027,256
31277,4320,256
31278,5963,256
31279,6663,256
31280,8840,256
31281,560,257
31282,974,257
31283,1804,257
31284,3505,257
31285,3594,257
31286,4027,257
31287,4320,257
31288,4360,257
31289,4852,257
31290,5297,257
31291,5962,257
31292,5963,257
31293,6273,257
31294,6663,257
31295,7187,257
31296,7745,257
31297,7782,257
31298,8304,257
31299,8686,257
31300,8840,257
31301,583,258
31302,960,258
31303,1534,258
31304,1988,258
31305,2011,258
31306,2439,258
31307,2684,258
31308,2818,258
31309,2922,258
31310,2929,258
31311,4029,258
31312,4827,258
31313,5676,258
31314,5808,258
31315,7110,258
31316,7958,258
31317,8116,258
31318,8593,258
31319,9269,258
31320,727,259
31321,997,259
31322,5112,259
31323,6303,259
31324,8282,259
31325,562,260
31326,1000,260
31327,1422,260
31328,2469,260
31329,2527,260
31330,3763,260
31331,4835,260
31332,4965,261
31333,6282,261
31334,7317,261
31335,8063,261
31336,8739,261
31337,1395,262
31338,3323,262
31339,8429,262
31340,8741,262
31341,1127,263
31342,2509,263
31343,3922,263
31344,4280,263
31345,4895,263
31346,696,264
31347,906,264
31348,976,264
31349,1547,264
31350,1875,264
31351,2217,264
31352,2270,264
31353,4021,264
31354,4227,264
31355,4375,264
31356,5305,264
31357,5321,264
31358,7705,264
31359,7743,264
31360,7975,264
31361,8317,264
31362,8535,264
31363,8822,264
31364,2320,265
31365,3069,265
31366,5255,265
31367,5593,265
31368,8808,265
31369,2119,266
31370,2177,266
31371,2183,266
31372,2186,266
31373,5547,266
31374,6156,266
31375,6457,266
31376,6582,266
31377,7663,266
31378,8115,266
31379,8362,266
31380,8860,266
31381,8993,266
31382,1255,267
31383,1566,267
31384,2122,267
31385,8438,267
31386,8554,267
31387,3255,268
31388,5893,268
31389,2170,269
31390,2353,269
31391,7693,269
31392,525,270
31393,1294,270
31394,1923,270
31395,4054,270
31396,4765,270
31397,7969,270
31398,8505,270
31399,8901,270
31400,1434,271
31401,5518,271
31402,2168,272
31403,3697,272
31404,5849,272
31405,6530,272
31406,345,273
31407,366,273
31408,1935,273
31409,3528,273
31410,4914,273
31411,6428,273
31412,7128,273
31413,7425,273
31414,7770,273
31415,373,274
31416,416,274
31417,697,274
31418,2763,274
31419,4390,274
31420,4788,274
31421,5997,274
31422,7359,274
31423,1754,275
31424,4512,275
31425,4818,275
31426,8892,275
31427,1998,276
31428,5892,276
31429,6462,276
31430,3415,277
31431,4198,277
31432,4842,277
31433,7779,277
31434,8548,277
31435,1944,278
31436,5967,278
31437,6186,278
31438,6536,278
31439,7261,278
31440,1721,279
31441,4180,279
31442,4696,279
31443,6115,279
31444,2715,280
31445,4666,280
31446,6464,280
31447,7204,280
31448,1212,281
31449,2719,281
31450,6804,281
31451,6918,281
31452,299,282
31453,617,282
31454,6444,282
31455,8027,282
31456,8619,282
31457,1897,283
31458,3939,283
31459,5439,283
31460,6277,283
31461,9018,283
31462,459,284
31463,532,284
31464,1024,284
31465,3477,284
31466,4257,284
31467,4578,284
31468,4908,284
31469,5235,284
31470,6010,284
31471,6089,284
31472,6214,284
31473,7462,284
31474,8265,284
31475,8276,284
31476,9267,284
31477,2919,285
31478,3170,285
31479,4591,285
31480,5615,285
31481,6838,285
31482,7583,285
31483,1267,286
31484,1502,286
31485,2218,286
31486,3127,286
31487,3138,286
31488,5037,286
31489,6366,286
31490,7278,286
31491,7376,286
31492,7562,286
31493,9249,286
31494,692,287
31495,4168,287
31496,4875,287
31497,7356,287
31498,7445,287
31499,7721,287
31500,1044,288
31501,2397,288
31502,3271,288
31503,4169,288
31504,4478,288
31505,5776,288
31506,337,289
31507,1199,289
31508,6968,289
31509,3415,290
31510,4198,290
31511,4842,290
31512,8548,290
31513,8717,290
31514,2347,291
31515,2369,291
31516,2835,291
31517,3230,291
31518,7052,291
31519,1348,292
31520,1464,292
31521,1882,292
31522,2301,292
31523,4404,292
31524,5113,292
31525,5498,292
31526,5512,292
31527,6197,292
31528,6571,292
31529,6927,292
31530,7274,292
31531,7972,292
31532,8596,292
31533,8825,292
31534,3387,293
31535,6535,293
31536,7194,293
31537,1282,294
31538,1489,294
31539,4245,294
31540,5338,294
31541,5411,294
31542,5615,294
31543,6826,294
31544,6838,294
31545,7258,294
31546,7522,294
31547,639,295
31548,996,295
31549,2136,295
31550,2514,295
31551,3088,295
31552,4137,295
31553,4296,295
31554,5824,295
31555,6881,295
31556,7791,295
31557,7823,295
31558,462,296
31559,2457,296
31560,4483,296
31561,5844,296
31562,6421,296
31563,6776,296
31564,2166,297
31565,3364,297
31566,3672,297
31567,9175,297
31568,9186,297
31569,2023,298
31570,2289,298
31571,3192,298
31572,6673,298
31573,7391,298
31574,8187,298
31575,8804,298
31576,4373,299
31577,4777,299
31578,6164,299
31579,7269,299
31580,7657,299
31581,1617,300
31582,1790,300
31583,2114,300
31584,2255,300
31585,3151,300
31586,7288,300
31587,7672,300
31588,7710,300
31589,593,301
31590,1550,301
31591,1794,301
31592,3900,301
31593,5623,301
31594,591,302
31595,1881,302
31596,2154,302
31597,3171,302
31598,5946,302
31599,7602,302
31600,9107,302
31601,992,303
31602,1799,303
31603,3740,303
31604,3935,303
31605,4351,303
31606,5684,303
31607,5794,303
31608,7064,303
31609,8745,303
31610,738,304
31611,5198,304
31612,5785,304
31613,9049,304
31614,1036,305
31615,1147,305
31616,1889,305
31617,3748,305
31618,4726,305
31619,5468,305
31620,5495,305
31621,7869,305
31622,9030,305
31623,3955,306
31624,4688,306
31625,4864,306
31626,5319,306
31627,6030,306
31628,505,307
31629,2502,307
31630,4982,307
31631,6653,307
31632,8492,307
31633,3442,308
31634,3548,308
31635,5303,308
31636,5304,308
31637,5402,308
31638,6276,308
31639,8015,308
31640,8460,308
31641,1896,309
31642,2350,309
31643,4776,309
31644,7539,309
31645,8761,309
31646,2502,310
31647,3792,310
31648,4982,310
31649,6451,310
31650,8492,310
31651,1873,311
31652,1912,311
31653,2958,311
31654,6185,311
31655,8185,311
31656,1199,312
31657,2911,312
31658,2964,312
31659,637,313
31660,3080,313
31661,3163,313
31662,6266,313
31663,6625,313
31664,7985,313
31665,8047,313
31666,8426,313
31667,1780,314
31668,4979,314
31669,6348,314
31670,7111,314
31671,9099,314
31672,3110,315
31673,5514,315
31674,847,316
31675,4079,316
31676,7007,316
31677,7361,316
31678,8591,316
31679,546,317
31680,3778,317
31681,4000,317
31682,639,318
31683,3788,318
31684,6881,318
31685,5238,319
31686,6296,319
31687,1180,320
31688,1322,320
31689,1954,320
31690,4620,320
31691,6032,320
31692,6033,320
31693,6050,320
31694,6707,320
31695,7954,320
31696,8952,320
31697,9020,320
31698,9195,320
31699,2199,321
31700,7055,321
31701,7058,321
31702,8084,321
31703,9014,321
31704,662,322
31705,1428,322
31706,1670,322
31707,2111,322
31708,2505,322
31709,1139,323
31710,3162,323
31711,6491,323
31712,7222,323
31713,8123,323
31714,379,324
31715,2412,324
31716,7170,324
31717,7373,324
31718,1362,325
31719,1879,325
31720,2247,325
31721,6067,325
31722,7081,325
31723,2742,326
31724,4170,326
31725,4219,326
31726,4422,326
31727,7005,326
31728,7067,326
31729,7072,326
31730,4963,327
31731,5823,327
31732,6188,327
31733,4994,328
31734,5891,328
31735,6131,328
31736,8242,328
31737,1108,329
31738,2377,329
31739,2458,329
31740,5927,329
31741,8065,329
31742,413,330
31743,3023,330
31744,938,331
31745,1193,331
31746,1217,331
31747,2415,331
31748,3390,331
31749,3722,331
31750,3959,331
31751,4133,331
31752,5516,331
31753,6258,331
31754,6849,331
31755,6869,331
31756,7689,331
31757,8071,331
31758,8546,331
31759,719,332
31760,1611,332
31761,2205,332
31762,3042,332
31763,3624,332
31764,8508,332
31765,8903,332
31766,357,333
31767,2228,333
31768,4540,333
31769,6052,333
31770,7778,333
31771,3291,334
31772,3487,334
31773,3511,334
31774,4024,334
31775,4346,334
31776,4747,334
31777,7550,334
31778,2100,335
31779,3357,335
31780,3863,335
31781,5258,335
31782,5788,335
31783,7318,335
31784,1785,336
31785,7112,336
31786,8807,336
31787,1264,337
31788,1396,337
31789,1429,337
31790,2002,337
31791,2038,337
31792,2291,337
31793,2442,337
31794,2444,337
31795,2758,337
31796,2830,337
31797,2892,337
31798,2911,337
31799,3450,337
31800,3484,337
31801,4999,337
31802,5111,337
31803,5173,337
31804,5176,337
31805,5599,337
31806,6025,337
31807,6528,337
31808,6828,337
31809,6937,337
31810,6968,337
31811,8456,337
31812,8547,337
31813,8644,337
31814,8875,337
31815,9005,337
31816,9313,337
31817,1673,338
31818,1797,338
31819,2730,338
31820,3177,338
31821,5898,338
31822,7577,338
31823,8217,338
31824,2050,339
31825,4730,339
31826,6299,340
31827,7037,340
31828,7465,340
31829,6500,341
31830,7207,341
31831,7612,341
31832,9025,341
31833,3826,342
31834,8189,342
31835,8257,342
31836,518,343
31837,2400,343
31838,2556,343
31839,3000,343
31840,3266,343
31841,3601,343
31842,4023,343
31843,4492,343
31844,4544,343
31845,5018,343
31846,5024,343
31847,5224,343
31848,5277,343
31849,6310,343
31850,6781,343
31851,7188,343
31852,7951,343
31853,8341,343
31854,533,344
31855,2351,344
31856,5255,344
31857,8344,344
31858,8808,344
31859,596,345
31860,3528,345
31861,7425,345
31862,360,346
31863,526,346
31864,1613,346
31865,1787,346
31866,2338,346
31867,3692,346
31868,3708,346
31869,3855,346
31870,4638,346
31871,7214,346
31872,9133,346
31873,741,347
31874,2004,347
31875,2764,347
31876,4868,347
31877,5809,347
31878,1993,348
31879,3737,348
31880,4152,348
31881,4724,348
31882,7385,348
31883,708,349
31884,747,349
31885,7787,349
31886,9069,349
31887,1246,350
31888,1975,350
31889,2364,350
31890,2974,350
31891,3134,350
31892,3278,350
31893,4586,350
31894,5007,350
31895,5289,350
31896,5517,350
31897,5820,350
31898,8895,350
31899,889,351
31900,1622,351
31901,2617,351
31902,2740,351
31903,5933,351
31904,6099,351
31905,7717,351
31906,7962,351
31907,2643,352
31908,6549,352
31909,6606,352
31910,6925,352
31911,2804,353
31912,4516,353
31913,5787,353
31914,6164,353
31915,6444,353
31916,3234,354
31917,2292,355
31918,2339,355
31919,6119,355
31920,3931,356
31921,4886,356
31922,5002,356
31923,9164,356
31924,602,357
31925,2228,357
31926,2501,357
31927,2801,357
31928,3143,357
31929,4525,357
31930,4540,357
31931,5215,357
31932,6052,357
31933,6328,357
31934,6941,357
31935,7495,357
31936,7719,357
31937,7738,357
31938,7778,357
31939,8259,357
31940,8640,357
31941,9235,357
31942,9268,357
31943,938,358
31944,6689,358
31945,7071,358
31946,7689,358
31947,8546,358
31948,1192,359
31949,4692,359
31950,5741,359
31951,7784,359
31952,8292,359
31953,8881,359
31954,526,360
31955,855,360
31956,1613,360
31957,3855,360
31958,1395,361
31959,3243,361
31960,3323,361
31961,4953,361
31962,5543,361
31963,6538,361
31964,8429,361
31965,8741,361
31966,769,362
31967,3681,362
31968,4437,362
31969,1754,363
31970,4818,363
31971,7414,363
31972,8338,363
31973,413,364
31974,3023,364
31975,8486,364
31976,2388,365
31977,3017,365
31978,3345,365
31979,4524,365
31980,7816,365
31981,596,366
31982,3528,366
31983,3611,366
31984,5152,366
31985,5163,366
31986,6212,366
31987,6428,366
31988,7770,366
31989,8325,366
31990,3436,367
31991,4392,367
31992,5155,367
31993,7571,367
31994,8335,367
31995,1612,368
31996,1713,368
31997,2547,368
31998,3125,368
31999,3240,368
32000,4267,368
32001,6532,368
32002,6648,368
32003,6842,368
32004,7253,368
32005,8510,368
32006,8534,368
32007,9044,368
32008,3508,369
32009,5158,369
32010,6687,369
32011,6878,369
32012,6905,369
32013,7346,369
32014,8240,369
32015,2502,370
32016,3792,370
32017,4982,370
32018,6451,370
32019,8492,370
32020,4497,371
32021,5833,371
32022,4849,372
32023,6556,372
32024,7563,372
32025,7878,372
32026,9142,372
32027,2692,373
32028,2763,373
32029,4722,373
32030,5174,373
32031,7478,373
32032,9082,373
32033,3978,374
32034,6844,374
32035,7321,374
32036,477,375
32037,925,375
32038,1114,375
32039,1484,375
32040,1815,375
32041,1923,375
32042,1924,375
32043,2175,375
32044,2323,375
32045,2594,375
32046,4073,375
32047,4836,375
32048,4955,375
32049,5767,375
32050,6572,375
32051,6602,375
32052,7418,375
32053,7668,375
32054,7969,375
32055,8505,375
32056,8713,375
32057,8936,375
32058,8999,375
32059,2834,376
32060,794,377
32061,1665,377
32062,2160,377
32063,7046,377
32064,7365,377
32065,7479,377
32066,7733,377
32067,8024,377
32068,8235,377
32069,8687,377
32070,9048,377
32071,1670,378
32072,5721,378
32073,7729,378
32074,1774,379
32075,3906,379
32076,4996,379
32077,6461,379
32078,7170,379
32079,7373,379
32080,6269,380
32081,7270,380
32082,7964,380
32083,704,381
32084,1236,381
32085,1556,381
32086,1667,381
32087,4551,381
32088,4728,381
32089,5149,381
32090,6453,381
32091,6495,381
32092,7398,381
32093,8404,381
32094,8707,381
32095,2158,382
32096,2283,382
32097,5563,382
32098,6102,382
32099,8394,382
32100,1078,383
32101,3485,383
32102,4295,383
32103,7436,383
32104,8898,383
32105,1670,384
32106,4273,384
32107,4592,384
32108,4939,384
32109,8629,384
32110,8466,385
32111,8937,385
32112,9085,385
32113,4927,386
32114,1634,387
32115,2045,387
32116,2454,387
32117,4261,387
32118,8374,387
32119,529,388
32120,1728,388
32121,3199,388
32122,4076,388
32123,8838,388
32124,4328,389
32125,6234,389
32126,6241,389
32127,6243,389
32128,6247,389
32129,6725,389
32130,8246,389
32131,8247,389
32132,1044,390
32133,4053,390
32134,4059,390
32135,4478,390
32136,5912,390
32137,3182,391
32138,4568,391
32139,6060,391
32140,6071,391
32141,4732,392
32142,7863,392
32143,502,393
32144,1719,393
32145,4533,393
32146,5656,393
32147,2290,394
32148,2644,394
32149,5118,394
32150,887,395
32151,2111,395
32152,2610,395
32153,7249,395
32154,613,396
32155,1222,396
32156,2655,396
32157,3005,396
32158,4954,396
32159,6690,396
32160,8600,396
32161,9159,396
32162,3128,397
32163,3472,397
32164,4195,397
32165,5335,397
32166,5337,397
32167,5714,397
32168,5831,397
32169,6023,397
32170,6153,397
32171,7336,397
32172,8275,397
32173,8307,397
32174,8917,397
32175,8926,397
32176,9021,397
32177,9104,397
32178,2750,398
32179,3796,398
32180,4417,398
32181,5915,398
32182,6840,398
32183,2683,399
32184,6146,399
32185,4870,400
32186,8010,400
32187,8140,400
32188,8284,400
32189,5330,401
32190,5917,401
32191,8483,401
32192,8685,401
32193,716,402
32194,873,402
32195,2103,402
32196,2330,402
32197,5341,402
32198,5412,402
32199,5414,402
32200,6278,402
32201,6639,402
32202,7683,402
32203,7908,402
32204,5041,403
32205,5725,403
32206,2311,404
32207,2722,404
32208,3223,404
32209,4193,404
32210,4508,404
32211,6400,404
32212,8944,404
32213,464,405
32214,1234,405
32215,1660,405
32216,2237,405
32217,3246,405
32218,3668,405
32219,3803,405
32220,5908,405
32221,6429,405
32222,6720,405
32223,7298,405
32224,7896,405
32225,8415,405
32226,8529,405
32227,9057,405
32228,1442,406
32229,2194,406
32230,2777,406
32231,2803,406
32232,2979,406
32233,4262,406
32234,4410,406
32235,4520,406
32236,6883,406
32237,6926,406
32238,9046,406
32239,1102,407
32240,3580,407
32241,7276,407
32242,7950,407
32243,6026,408
32244,8537,409
32245,2783,410
32246,6184,410
32247,7049,410
32248,7950,410
32249,3331,411
32250,4992,411
32251,5239,411
32252,7494,411
32253,8652,411
32254,8682,411
32255,629,412
32256,2624,412
32257,3309,412
32258,5687,412
32259,8628,412
32260,742,413
32261,3023,413
32262,8486,413
32263,1441,414
32264,1496,414
32265,1998,414
32266,2153,414
32267,3179,414
32268,3621,414
32269,4385,414
32270,4401,414
32271,4577,414
32272,5415,414
32273,5554,414
32274,5829,414
32275,5892,414
32276,5952,414
32277,6308,414
32278,6486,414
32279,6487,414
32280,7031,414
32281,7820,414
32282,8005,414
32283,8206,414
32284,8691,414
32285,8931,414
32286,1525,415
32287,4048,415
32288,2692,416
32289,3573,416
32290,6898,416
32291,1535,417
32292,1990,417
32293,2139,417
32294,2759,417
32295,4176,417
32296,4832,417
32297,5636,417
32298,6715,417
32299,8280,417
32300,8886,417
32301,9149,417
32302,782,418
32303,1792,418
32304,2934,418
32305,3365,418
32306,6379,418
32307,7177,418
32308,7676,418
32309,8475,418
32310,8751,418
32311,9233,418
32312,2342,419
32313,3913,419
32314,6151,419
32315,1937,420
32316,5801,420
32317,7119,420
32318,4536,421
32319,4792,421
32320,5923,421
32321,7826,421
32322,442,422
32323,1158,422
32324,1277,422
32325,5206,422
32326,6359,422
32327,3553,423
32328,3629,423
32329,1359,424
32330,3216,424
32331,3514,424
32332,4122,424
32333,5219,424
32334,5309,424
32335,5312,424
32336,5859,424
32337,6997,424
32338,8848,424
32339,426,425
32340,1387,425
32341,1751,425
32342,3774,425
32343,3822,425
32344,3823,425
32345,4394,425
32346,5226,425
32347,5832,425
32348,7666,425
32349,7833,425
32350,8283,425
32351,9054,425
32352,1387,426
32353,1751,426
32354,3774,426
32355,3823,426
32356,4394,426
32357,5025,426
32358,5226,426
32359,5832,426
32360,7833,426
32361,9054,426
32362,799,427
32363,4376,427
32364,9035,427
32365,5778,428
32366,1345,429
32367,1346,429
32368,3374,429
32369,4228,429
32370,5899,429
32371,563,430
32372,4153,430
32373,4423,430
32374,5986,430
32375,7995,430
32376,572,431
32377,806,431
32378,5184,431
32379,7041,431
32380,7834,431
32381,8122,431
32382,8231,431
32383,2879,432
32384,3907,432
32385,6797,432
32386,7482,432
32387,8256,432
32388,6984,433
32389,7332,433
32390,1128,434
32391,2697,434
32392,4669,434
32393,6265,434
32394,7004,434
32395,539,435
32396,839,435
32397,1763,435
32398,2147,435
32399,2357,435
32400,4605,435
32401,5619,435
32402,6435,435
32403,6613,435
32404,8553,435
32405,8954,435
32406,1681,436
32407,3783,436
32408,4619,436
32409,5588,436
32410,822,437
32411,1109,437
32412,1431,437
32413,1546,437
32414,2125,437
32415,6008,437
32416,8650,437
32417,1209,438
32418,1234,438
32419,1830,438
32420,5640,438
32421,5816,438
32422,8250,438
32423,3027,439
32424,4737,439
32425,5042,439
32426,5780,439
32427,7290,439
32428,2502,440
32429,4982,440
32430,6653,440
32431,8492,440
32432,2272,441
32433,3703,441
32434,6936,441
32435,7674,441
32436,8880,441
32437,7551,442
32438,693,443
32439,4479,443
32440,4773,443
32441,6940,443
32442,3182,444
32443,3767,444
32444,6071,444
32445,9184,444
32446,1276,445
32447,2946,445
32448,4202,445
32449,8136,445
32450,2590,446
32451,4887,446
32452,7457,446
32453,7679,446
32454,8421,446
32455,4887,447
32456,7456,447
32457,7457,447
32458,7679,447
32459,8421,447
32460,6269,448
32461,535,449
32462,4396,449
32463,4755,449
32464,7507,449
32465,8793,449
32466,8826,449
32467,3840,450
32468,5771,450
32469,7160,450
32470,8165,450
32471,1343,451
32472,3127,451
32473,3306,451
32474,4181,451
32475,4217,451
32476,8218,451
32477,8299,451
32478,8501,451
32479,1957,452
32480,8831,452
32481,4015,453
32482,5008,453
32483,7057,453
32484,1906,454
32485,3727,454
32486,4171,454
32487,8583,454
32488,3654,455
32489,5739,455
32490,7845,455
32491,461,456
32492,1725,456
32493,5866,456
32494,6772,456
32495,6778,456
32496,2496,457
32497,4644,457
32498,5680,457
32499,5852,457
32500,7687,457
32501,8916,457
32502,3524,458
32503,5156,458
32504,5995,458
32505,6484,458
32506,7105,458
32507,4578,459
32508,5235,459
32509,6089,459
32510,2384,460
32511,4997,460
32512,7518,460
32513,1725,461
32514,5744,461
32515,6772,461
32516,7990,461
32517,8423,461
32518,8790,461
32519,2457,462
32520,2534,462
32521,2600,462
32522,3958,462
32523,5575,462
32524,6776,462
32525,7700,462
32526,8961,462
32527,2502,463
32528,3792,463
32529,6451,463
32530,6653,463
32531,8492,463
32532,947,464
32533,2184,464
32534,3803,464
32535,6429,464
32536,7298,464
32537,8415,464
32538,888,465
32539,944,465
32540,959,465
32541,1296,465
32542,1374,465
32543,1379,465
32544,2072,465
32545,2243,465
32546,2638,465
32547,2687,465
32548,3482,465
32549,5645,465
32550,5647,465
32551,5737,465
32552,6650,465
32553,7545,465
32554,7630,465
32555,7813,465
32556,7884,465
32557,7938,465
32558,8701,465
32559,8843,465
32560,9251,465
32561,4029,466
32562,4571,466
32563,5603,466
32564,7043,466
32565,8593,466
32566,805,467
32567,887,467
32568,4077,467
32569,1616,468
32570,1646,468
32571,854,469
32572,2316,469
32573,2710,469
32574,3233,469
32575,3501,469
32576,3780,469
32577,5123,469
32578,5294,469
32579,5803,469
32580,6391,469
32581,471,470
32582,472,470
32583,1191,470
32584,3047,470
32585,3048,470
32586,3049,470
32587,3050,470
32588,3051,470
32589,3052,470
32590,472,471
32591,3047,471
32592,3048,471
32593,3049,471
32594,3051,471
32595,3052,471
32596,3053,471
32597,3055,471
32598,5068,471
32599,473,472
32600,474,472
32601,3046,472
32602,3048,472
32603,3049,472
32604,3050,472
32605,3051,472
32606,3052,472
32607,3053,472
32608,3055,472
32609,474,473
32610,3046,473
32611,3053,473
32612,3054,473
32613,3055,473
32614,5082,473
32615,3046,474
32616,3053,474
32617,3054,474
32618,3055,474
32619,3967,474
32620,4885,475
32621,5848,475
32622,6299,475
32623,6362,475
32624,6559,475
32625,7037,475
32626,7358,475
32627,8992,475
32628,9050,475
32629,1095,476
32630,1515,476
32631,1967,476
32632,2370,476
32633,7395,476
32634,8474,476
32635,1484,477
32636,4765,477
32637,4836,477
32638,7969,477
32639,8505,477
32640,4355,478
32641,6205,478
32642,2953,479
32643,3086,479
32644,3733,479
32645,4869,479
32646,6394,479
32647,6950,479
32648,7927,479
32649,1334,480
32650,2013,480
32651,2428,480
32652,5492,480
32653,795,481
32654,1907,481
32655,5802,481
32656,6959,481
32657,7142,481
32658,3237,482
32659,4933,482
32660,5792,482
32661,8732,482
32662,5485,483
32663,6043,483
32664,6286,483
32665,6396,483
32666,6430,483
32667,1457,484
32668,1884,484
32669,4671,484
32670,5083,484
32671,775,485
32672,6334,485
32673,825,486
32674,5522,486
32675,6349,486
32676,2859,487
32677,4488,487
32678,5293,487
32679,5454,487
32680,5913,487
32681,7644,487
32682,8329,487
32683,8330,487
32684,1659,488
32685,2404,488
32686,8750,488
32687,8939,488
32688,4938,489
32689,7013,489
32690,8414,489
32691,502,490
32692,926,490
32693,5530,490
32694,5649,490
32695,7539,490
32696,871,491
32697,1289,491
32698,1786,491
32699,2396,491
32700,6171,491
32701,7231,491
32702,7353,491
32703,8180,491
32704,8353,491
32705,4436,492
32706,5999,492
32707,6375,492
32708,7547,492
32709,8319,492
32710,1452,493
32711,4748,493
32712,6260,493
32713,751,494
32714,917,494
32715,4228,494
32716,6630,494
32717,3006,495
32718,3012,495
32719,9055,495
32720,9056,495
32721,9219,495
32722,9220,495
32723,745,496
32724,2318,496
32725,2526,496
32726,1415,497
32727,1517,497
32728,1997,497
32729,2795,497
32730,2960,497
32731,3581,497
32732,5926,497
32733,7162,497
32734,1359,498
32735,2014,498
32736,2215,498
32737,2773,498
32738,3514,498
32739,3970,498
32740,4122,498
32741,4322,498
32742,4820,498
32743,5070,498
32744,5327,498
32745,5859,498
32746,6255,498
32747,6997,498
32748,7413,498
32749,7632,498
32750,8858,498
32751,9135,498
32752,598,499
32753,921,499
32754,1106,499
32755,1681,499
32756,3086,499
32757,3158,499
32758,3434,499
32759,3783,499
32760,4619,499
32761,4869,499
32762,5207,499
32763,5406,499
32764,5588,499
32765,6224,499
32766,6333,499
32767,6950,499
32768,8279,499
32769,819,500
32770,6389,500
32771,7694,500
32772,2289,501
32773,3192,501
32774,6832,501
32775,7391,501
32776,531,502
32777,922,502
32778,926,502
32779,1049,502
